date,nrides,Temperature,WindSpeed,Precipitation,SnowDepth,day,weekend,LD,timept
6/1/2013,2607,71,3.8,0,0,Saturday,1,14.9,1.00
6/2/2013,4920,71,6.1,0.85,0,Sunday,1,14.93333333,2.00
6/3/2013,2478,67,3.4,0.87,0,Monday,0,14.93333333,3.00
6/4/2013,4883,53,4.9,0,0,Tuesday,0,14.95,4.00
6/5/2013,5013,54,3.9,0,0,Wednesday,0,14.98333333,5.00
6/6/2013,3872,59,5.2,0.13,0,Thursday,0,14.98333333,6.00
6/7/2013,360,60,8.4,4.16,0,Friday,0,15,7.00
6/8/2013,5514,62,3.7,0.48,0,Saturday,1,15,8.00
6/9/2013,6418,64,2.2,0,0,Sunday,1,15.03333333,9.00
6/10/2013,1176,64,5.7,1.38,0,Monday,0,15.05,10.00
6/11/2013,3707,66,6.4,0.09,0,Tuesday,0,15.05,11.00
6/12/2013,4955,60,5.3,0,0,Wednesday,0,15.06666667,12.00
6/13/2013,2344,59,6.8,1.26,0,Thursday,0,15.06666667,13.00
6/14/2013,4529,57,5.1,0.38,0,Friday,0,15.06666667,14.00
6/15/2013,7594,60,3.9,0,0,Saturday,1,15.08333333,15.00
6/16/2013,6577,63,3.8,0,0,Sunday,1,15.08333333,16.00
6/17/2013,5999,68,2.6,0.01,0,Monday,0,15.1,17.00
6/18/2013,4145,66,3.6,0.2,0,Tuesday,0,15.1,18.00
6/19/2013,7164,59,5.1,0,0,Wednesday,0,15.1,19.00
6/20/2013,8069,60,3.9,0,0,Thursday,0,15.1,20.00
6/21/2013,8287,60,5,0,0,Friday,0,15.1,21.00
6/22/2013,8719,62,4.1,0,0,Saturday,1,15.1,22.00
6/23/2013,8398,69,4.6,0,0,Sunday,1,15.1,23.00
6/24/2013,7298,72,4.2,0,0,Monday,0,15.1,24.00
6/25/2013,8381,71,3.3,0.003,0,Tuesday,0,15.08333333,25.00
6/26/2013,9022,70,3.8,0.05,0,Wednesday,0,15.08333333,26.00
6/27/2013,7380,72,4.1,0.24,0,Thursday,0,15.08333333,27.00
6/28/2013,8246,71,5.2,0.003,0,Friday,0,15.06666667,28.00
6/29/2013,8986,70,3.9,0,0,Saturday,1,15.06666667,29.00
6/30/2013,7519,73,3.1,0.003,0,Sunday,1,15.05,30.00
7/1/2013,4932,72,3.2,0.84,0,Monday,0,15.05,31.00
7/2/2013,6745,73,2.6,0.08,0,Tuesday,0,15.03333333,32.00
7/3/2013,6802,74,4.2,0.53,0,Wednesday,0,15.03333333,33.00
7/4/2013,6935,75,4.2,0,0,Thursday,0,15.01666667,34.00
7/5/2013,6547,74,4.8,0,0,Friday,0,15,35.00
7/6/2013,6130,75,4.5,0,0,Saturday,1,14.98333333,36.00
7/7/2013,6330,75,4.2,0,0,Sunday,1,14.98333333,37.00
7/8/2013,6451,71,4.6,0.22,0,Monday,0,14.95,38.00
7/9/2013,8024,71,3.2,0.23,0,Tuesday,0,14.93333333,39.00
7/10/2013,7790,74,4.3,0.003,0,Wednesday,0,14.93333333,40.00
7/11/2013,7427,71,3.8,0.003,0,Thursday,0,14.9,41.00
7/12/2013,5688,68,9.5,0.25,0,Friday,0,14.88333333,42.00
7/13/2013,7712,71,5.4,0.06,0,Saturday,1,14.85,43.00
7/14/2013,8677,74,4,0,0,Sunday,1,14.85,44.00
7/15/2013,8385,75,3.5,0,0,Monday,0,14.81666667,45.00
7/16/2013,8624,72,4.6,0,0,Tuesday,0,14.8,46.00
7/17/2013,8777,74,3.4,0,0,Wednesday,0,14.76666667,47.00
7/18/2013,8512,75,3.9,0,0,Thursday,0,14.73333333,48.00
7/19/2013,8018,78,5.1,0,0,Friday,0,14.73333333,49.00
7/20/2013,7699,74,5.7,0,0,Saturday,1,14.7,50.00
7/21/2013,9147,70,4.6,0,0,Sunday,1,14.66666667,51.00
7/22/2013,7997,74,5,0.06,0,Monday,0,14.63333333,52.00
7/23/2013,9791,73,4.3,0.31,0,Tuesday,0,14.6,53.00
7/24/2013,10669,67,4.5,0,0,Wednesday,0,14.58333333,54.00
7/25/2013,9325,59,9,0.01,0,Thursday,0,14.55,55.00
7/26/2013,10231,64,5.2,0,0,Friday,0,14.53333333,56.00
7/27/2013,9528,67,3.3,0,0,Saturday,1,14.5,57.00
7/28/2013,6916,69,2.1,0.24,0,Sunday,1,14.46666667,58.00
7/29/2013,10444,67,3.7,0.01,0,Monday,0,14.43333333,59.00
7/30/2013,11146,62,4,0,0,Tuesday,0,14.4,60.00
7/31/2013,11085,64,2.8,0,0,Wednesday,0,14.36666667,61.00
8/1/2013,5940,67,3,0.65,0,Thursday,0,14.33333333,62.00
8/2/2013,10822,66,4.5,0,0,Friday,0,14.3,63.00
8/3/2013,8899,65,3.4,0.06,0,Saturday,1,14.25,64.00
8/4/2013,10575,61,5.2,0,0,Sunday,1,14.21666667,65.00
8/5/2013,11166,58,3.3,0,0,Monday,0,14.18333333,66.00
8/6/2013,11460,62,2.6,0,0,Tuesday,0,14.15,67.00
8/7/2013,10246,67,5.2,0.003,0,Wednesday,0,14.11666667,68.00
8/8/2013,8409,72,4.4,0.46,0,Thursday,0,14.08333333,69.00
8/9/2013,8728,74,4.2,0.05,0,Friday,0,14.03333333,70.00
8/10/2013,11407,66,4.9,0,0,Saturday,1,14,71.00
8/11/2013,10068,62,2.5,0,0,Sunday,1,13.96666667,72.00
8/12/2013,9493,69,2,0.05,0,Monday,0,13.91666667,73.00
8/13/2013,6877,69,2.7,0.85,0,Tuesday,0,13.88333333,74.00
8/14/2013,11623,57,6.4,0,0,Wednesday,0,13.85,75.00
8/15/2013,11423,57,3.5,0,0,Thursday,0,13.8,76.00
8/16/2013,11011,60,1.9,0,0,Friday,0,13.76666667,77.00
8/17/2013,11310,62,2,0,0,Saturday,1,13.71666667,78.00
8/18/2013,8495,62,2.9,0.003,0,Sunday,1,13.68333333,79.00
8/19/2013,10089,65,3.4,0.003,0,Monday,0,13.65,80.00
8/20/2013,10752,68,2.9,0,0,Tuesday,0,13.6,81.00
8/21/2013,10829,68,2.5,0,0,Wednesday,0,13.56666667,82.00
8/22/2013,8044,71,3.7,0.25,0,Thursday,0,13.51666667,83.00
8/23/2013,10182,64,5.5,0,0,Friday,0,13.48333333,84.00
8/24/2013,10042,60,4.9,0,0,Saturday,1,13.43333333,85.00
8/25/2013,9833,62,4,0,0,Sunday,1,13.4,86.00
8/26/2013,9087,66,5.7,0.04,0,Monday,0,13.35,87.00
8/27/2013,10192,70,4.7,0.01,0,Tuesday,0,13.31666667,88.00
8/28/2013,8386,71,2.7,0.43,0,Wednesday,0,13.26666667,89.00
8/29/2013,10428,69,4.8,0.003,0,Thursday,0,13.21666667,90.00
8/30/2013,9716,69,4.2,0,0,Friday,0,13.18333333,91.00
8/31/2013,7496,72,4.8,0,0,Saturday,1,13.13333333,92.00
9/1/2013,7460,73,2.4,0,0,Sunday,1,13.1,93.00
9/2/2013,6460,73,0.9,0.05,0,Monday,0,13.06666667,94.00
9/3/2013,9875,67,3,0.03,0,Tuesday,0,13.01666667,95.00
9/4/2013,10907,62,5.4,0,0,Wednesday,0,12.98333333,96.00
9/5/2013,10889,59,5.6,0,0,Thursday,0,12.93333333,97.00
9/6/2013,10855,53,3.6,0,0,Friday,0,12.88333333,98.00
9/7/2013,10085,57,3.4,0,0,Saturday,1,12.85,99.00
9/8/2013,10109,61,6.5,0.003,0,Sunday,1,12.8,100.00
9/9/2013,10379,56,4.2,0,0,Monday,0,12.75,101.00
9/10/2013,10903,70,5.7,0.01,0,Tuesday,0,12.71666667,102.00
9/11/2013,10740,75,4.4,0,0,Wednesday,0,12.66666667,103.00
9/12/2013,9315,72,4,1.6,0,Thursday,0,12.61666667,104.00
9/13/2013,10787,61,5.1,0.06,0,Friday,0,12.58333333,105.00
9/14/2013,9524,52,4.7,0,0,Saturday,1,12.53333333,106.00
9/15/2013,9720,53,3.9,0,0,Sunday,1,12.48333333,107.00
9/16/2013,9563,57,4.6,0.03,0,Monday,0,12.45,108.00
9/17/2013,11754,47,4.7,0,0,Tuesday,0,12.4,109.00
9/18/2013,11402,52,2.7,0,0,Wednesday,0,12.35,110.00
9/19/2013,11968,56,2.5,0,0,Thursday,0,12.31666667,111.00
9/20/2013,11984,60,3.2,0,0,Friday,0,12.26666667,112.00
9/21/2013,9768,64,4.4,0.72,0,Saturday,1,12.21666667,113.00
9/22/2013,8907,55,5.8,0.45,0,Sunday,1,12.16666667,114.00
9/23/2013,10304,49,4.1,0,0,Monday,0,12.13333333,115.00
9/24/2013,11334,50,4.1,0,0,Tuesday,0,12.08333333,116.00
9/25/2013,11630,53,1.8,0,0,Wednesday,0,12.03333333,117.00
9/26/2013,11425,58,3.5,0,0,Thursday,0,12,118.00
9/27/2013,11262,56,4.6,0,0,Friday,0,11.95,119.00
9/28/2013,10566,56,4.5,0,0,Saturday,1,11.9,120.00
9/29/2013,9581,57,3.2,0,0,Sunday,1,11.86666667,121.00
9/30/2013,11388,57,3.3,0,0,Monday,0,11.81666667,122.00
10/1/2013,12553,NA,2.1,0,0,Tuesday,0,11.76666667,123.00
10/2/2013,12856,NA,4.1,0,0,Wednesday,0,11.73333333,124.00
10/3/2013,12383,NA,1.6,0,0,Thursday,0,11.68333333,125.00
10/4/2013,12145,NA,2.9,0.003,0,Friday,0,11.63333333,126.00
10/5/2013,10345,NA,3.6,0,0,Saturday,1,11.6,127.00
10/6/2013,7785,NA,5.8,0.003,0,Sunday,1,11.55,128.00
10/7/2013,7364,NA,5.7,0.25,0,Monday,0,11.5,129.00
10/8/2013,11619,NA,6.1,0,0,Tuesday,0,11.46666667,130.00
10/9/2013,11503,NA,8.4,0,0,Wednesday,0,11.41666667,131.00
10/10/2013,9673,NA,9,0.003,0,Thursday,0,11.38333333,132.00
10/11/2013,9922,NA,9.4,0.02,0,Friday,0,11.31666667,133.00
10/12/2013,9697,NA,11.2,0,0,Saturday,1,11.28333333,134.00
10/13/2013,8491,NA,8.5,0,0,Sunday,1,11.23333333,135.00
10/14/2013,9967,NA,2.4,0,0,Monday,0,11.18333333,136.00
10/15/2013,11039,NA,2.8,0,0,Tuesday,0,11.15,137.00
10/16/2013,11074,NA,3.1,0,0,Wednesday,0,11.1,138.00
10/17/2013,11045,NA,2.6,0.02,0,Thursday,0,11.06666667,139.00
10/18/2013,11304,NA,6.7,0,0,Friday,0,11.01666667,140.00
10/19/2013,8781,NA,3.3,0.01,0,Saturday,1,10.98333333,141.00
10/20/2013,8582,NA,5.5,0,0,Sunday,1,10.93333333,142.00
10/21/2013,10353,NA,3.9,0,0,Monday,0,10.9,143.00
10/22/2013,10739,NA,4.5,0,0,Tuesday,0,10.85,144.00
10/23/2013,9566,NA,4.4,0,0,Wednesday,0,10.8,145.00
10/24/2013,9769,NA,6.7,0,0,Thursday,0,10.76666667,146.00
10/25/2013,9254,NA,5.1,0,0,Friday,0,10.71666667,147.00
10/26/2013,7414,NA,6.2,0,0,Saturday,1,10.68333333,148.00
10/27/2013,7238,NA,5.1,0,0,Sunday,1,10.65,149.00
10/28/2013,9464,NA,4.4,0,0,Monday,0,10.6,150.00
10/29/2013,10058,NA,5,0,0,Tuesday,0,10.55,151.00
10/30/2013,10319,NA,2.1,0,0,Wednesday,0,10.51666667,152.00
10/31/2013,9249,NA,3.5,0.06,0,Thursday,0,10.48333333,153.00
11/1/2013,9027,60,5,0.13,0,Friday,0,10.43333333,154.00
11/2/2013,8994,51,3.9,0,0,Saturday,1,10.4,155.00
11/3/2013,6164,39,6.2,0,0,Sunday,1,10.36666667,156.00
11/4/2013,8037,32,6.4,0,0,Monday,0,10.31666667,157.00
11/5/2013,9218,42,4.1,0,0,Tuesday,0,10.28333333,158.00
11/6/2013,10502,50,3.5,0,0,Wednesday,0,10.25,159.00
11/7/2013,7753,51,6.8,0.13,0,Thursday,0,10.21666667,160.00
11/8/2013,8475,37,8.8,0,0,Friday,0,10.16666667,161.00
11/9/2013,6396,37,5,0,0,Saturday,1,10.11666667,162.00
11/10/2013,5891,41,7.7,0.003,0,Sunday,1,10.08333333,163.00
11/11/2013,8132,39,6.4,0,0,Monday,0,10.05,164.00
11/12/2013,6080,33,6.2,0.03,0,Tuesday,0,10.03333333,165.00
11/13/2013,7191,27,6,0,0,Wednesday,0,10,166.00
11/14/2013,8417,33,8.1,0,0,Thursday,0,9.966666667,167.00
11/15/2013,8925,40,4.7,0,0,Friday,0,9.916666667,168.00
11/16/2013,7517,47,2.7,0.05,0,Saturday,1,9.883333333,169.00
11/17/2013,5391,54,3.5,0.03,0,Sunday,1,9.85,170.00
11/18/2013,9069,50,7.3,0.22,0,Monday,0,9.833333333,171.00
11/19/2013,8071,36,9.2,0,0,Tuesday,0,9.8,172.00
11/20/2013,7803,30,6.9,0,0,Wednesday,0,9.766666667,173.00
11/21/2013,8644,39,4.9,0,0,Thursday,0,9.733333333,174.00
11/22/2013,7615,49,6.3,0.07,0,Friday,0,9.7,175.00
11/23/2013,5731,34,9.6,0.003,0,Saturday,1,9.666666667,176.00
11/24/2013,2763,20,12.1,0,0,Sunday,1,9.65,177.00
11/25/2013,5673,23,5.9,0,0,Monday,0,9.616666667,178.00
11/26/2013,4528,33,4.2,0.51,0,Tuesday,0,9.6,179.00
11/27/2013,2397,45,9.7,1.98,0,Wednesday,0,9.566666667,180.00
11/28/2013,1594,26,7.2,0,0,Thursday,0,9.55,181.00
11/29/2013,3029,28,3.8,0,0,Friday,0,9.533333333,182.00
11/30/2013,2889,28,5.2,0,0,Saturday,1,9.5,183.00
12/1/2013,3902,38,1.8,0,0,Sunday,1,9.483333333,184.00
12/2/2013,7299,40,3.1,0,0,Monday,0,9.45,185.00
12/3/2013,8403,40,3.1,0,0,Tuesday,0,9.433333333,186.00
12/4/2013,8643,42,2.8,0,0,Wednesday,0,9.416666667,187.00
12/5/2013,7974,52,2.4,0.01,0,Thursday,0,9.4,188.00
12/6/2013,3194,46,5.9,0.73,0,Friday,0,9.383333333,189.00
12/7/2013,4742,32,6,0.14,0,Saturday,1,9.366666667,190.00
12/8/2013,3031,27,6.2,0.08,0,Sunday,1,9.35,191.00
12/9/2013,4458,35,6.7,0.3,0.003,Monday,0,9.333333333,192.00
12/10/2013,3929,31,6.4,0.23,0,Tuesday,0,9.316666667,193.00
12/11/2013,5758,25,7.5,0,0,Wednesday,0,9.3,194.00
12/12/2013,5088,20,7.4,0,0,Thursday,0,9.283333333,195.00
12/13/2013,5434,24,5.6,0,0,Friday,0,9.3,196.00
12/14/2013,1163,25,10,0.73,0,Saturday,1,9.283333333,197.00
12/15/2013,2228,32,8.7,0.72,3,Sunday,1,9.266666667,198.00
12/16/2013,4702,23,7.9,0,3,Monday,0,9.25,199.00
12/17/2013,2440,24,6.1,0.19,3,Tuesday,0,9.266666667,200.00
12/18/2013,4387,27,6.6,0,4,Wednesday,0,9.25,201.00
12/19/2013,5626,33,4.9,0,3,Thursday,0,9.25,202.00
12/20/2013,6731,41,5.1,0,3,Friday,0,9.25,203.00
12/21/2013,5298,52,7.8,0.01,1,Saturday,1,9.233333333,204.00
12/22/2013,4473,60,5.5,0.003,0,Sunday,1,9.25,205.00
12/23/2013,2198,52,4.6,0.51,0,Monday,0,9.233333333,206.00
12/24/2013,3251,30,8.2,0.003,0,Tuesday,0,9.25,207.00
12/25/2013,978,20,4.6,0,0,Wednesday,0,9.266666667,208.00
12/26/2013,2868,29,5.4,0.003,0,Thursday,0,9.25,209.00
12/27/2013,3449,30,5.8,0,0,Friday,0,9.266666667,210.00
12/28/2013,3629,37,7.1,0,0,Saturday,1,9.283333333,211.00
12/29/2013,1180,40,6.1,1.2,0,Sunday,1,9.266666667,212.00
12/30/2013,4073,32,6.3,0,0,Monday,0,9.283333333,213.00
1/1/2014,1934,24,5.6,0,0,Wednesday,0,9.316666667,214.00
1/2/2014,2635,24,12.2,0.33,0,Thursday,0,9.333333333,215.00
1/3/2014,348,11,10.4,0.29,6,Friday,0,9.35,216.00
1/4/2014,658,15,4.8,0,6,Saturday,1,9.366666667,217.00
1/5/2014,832,31,3.7,0.14,4,Sunday,1,9.383333333,218.00
1/6/2014,2874,40,8.5,0.36,1,Monday,0,9.4,219.00
1/7/2014,1938,5,13.1,0,0,Tuesday,0,9.4,220.00
1/8/2014,2759,11,7.1,0,0,Wednesday,0,9.416666667,221.00
1/9/2014,4027,22,2.9,0,0,Thursday,0,9.433333333,222.00
1/10/2014,3048,31,3.4,0.11,0,Friday,0,9.45,223.00
1/11/2014,2297,50,7.1,0.5,0,Saturday,1,9.483333333,224.00
1/12/2014,3743,38,8.2,0.05,0,Sunday,1,9.516666667,225.00
1/13/2014,6326,39,5.2,0,0,Monday,0,9.533333333,226.00
1/14/2014,2946,45,5,0.38,0,Tuesday,0,9.55,227.00
1/15/2014,6608,NA,3,0,0,Wednesday,0,9.583333333,228.00
1/16/2014,5966,NA,4,0,0,Thursday,0,9.6,229.00
1/17/2014,6067,NA,3.6,0,0,Friday,0,9.633333333,230.00
1/18/2014,2719,NA,7.2,0.07,0,Saturday,1,9.65,231.00
1/19/2014,2811,NA,7.3,0,0,Sunday,1,9.683333333,232.00
1/20/2014,3981,NA,7.4,0,0,Monday,0,9.716666667,233.00
1/21/2014,1099,NA,10.4,0.46,0,Tuesday,0,9.75,234.00
1/22/2014,740,NA,8.8,0.02,11,Wednesday,0,9.766666667,235.00
1/23/2014,1582,NA,7.2,0,7,Thursday,0,9.8,236.00
1/24/2014,1821,NA,8.1,0,6,Friday,0,9.833333333,237.00
1/25/2014,1267,NA,7.6,0.04,4,Saturday,1,9.883333333,238.00
1/26/2014,1511,18,NA,0,4,Sunday,1,9.9,239.00
1/27/2014,4011,27,7.8,0,3,Monday,0,9.933333333,240.00
1/28/2014,3068,12,6.1,0,1,Tuesday,0,9.966666667,241.00
1/29/2014,3047,14,6.4,0.04,2,Wednesday,0,10.01666667,242.00
1/30/2014,3737,18,3.8,0,1,Thursday,0,10.05,243.00
1/31/2014,4362,26,5,0,1,Friday,0,10.08333333,244.00
2/1/2014,3755,34,3.5,0,1,Saturday,1,10.11666667,245.00
2/2/2014,4029,41,3.1,0.003,1,Sunday,1,10.15,246.00
2/3/2014,748,31,6.7,1.17,1,Monday,0,10.2,247.00
2/4/2014,2630,26,2.2,0,8,Tuesday,0,10.23333333,248.00
2/5/2014,822,31,7.1,1.43,9,Wednesday,0,10.26666667,249.00
2/6/2014,2023,NA,4,0,9,Thursday,0,10.3,250.00
2/7/2014,2542,24,6.8,0,9,Friday,0,10.35,251.00
2/8/2014,1838,20,5,0,9,Saturday,1,10.38333333,252.00
2/9/2014,1491,22,3.5,0.1,8,Sunday,1,10.41666667,253.00
2/10/2014,2117,20,7.2,0,10,Monday,0,10.45,254.00
2/11/2014,2581,17,5.3,0,10,Tuesday,0,10.51666667,255.00
2/12/2014,2759,16,5.8,0,10,Wednesday,0,10.55,256.00
2/13/2014,245,31,12.6,1.78,12,Thursday,0,10.58333333,257.00
2/14/2014,1193,32,10.4,0.3,18,Friday,0,10.61666667,258.00
2/15/2014,733,30,9.3,0.13,18,Saturday,1,10.66666667,259.00
2/16/2014,975,20,9,0,18,Sunday,1,10.71666667,260.00
2/17/2014,1431,19,5.4,0,17,Monday,0,10.75,261.00
2/18/2014,1568,29,5.1,0.16,18,Tuesday,0,10.8,262.00
2/19/2014,2701,36,5.2,0.26,17,Wednesday,0,10.83333333,263.00
2/20/2014,3714,36,5,0.03,15,Thursday,0,10.86666667,264.00
2/21/2014,2723,38,7.3,0.09,13,Friday,0,10.93333333,265.00
2/22/2014,3944,38,7.2,0,10,Saturday,1,10.96666667,266.00
2/23/2014,4087,39,5.4,0.003,9,Sunday,1,11.01666667,267.00
2/24/2014,3926,28,9.3,0,6,Monday,0,11.05,268.00
2/25/2014,3851,23,7,0,6,Tuesday,0,11.1,269.00
2/26/2014,3299,21,5.4,0.03,6,Wednesday,0,11.13333333,270.00
2/27/2014,3449,19,8.4,0,6,Thursday,0,11.2,271.00
2/28/2014,2834,12,4.7,0,6,Friday,0,11.23333333,272.00
3/1/2014,2725,24,4.4,0,6,Saturday,1,11.28333333,273.00
3/2/2014,2340,30,3.8,0.003,5,Sunday,1,11.31666667,274.00
3/3/2014,2182,18,6.8,0.04,5,Monday,0,11.36666667,275.00
3/4/2014,2950,17,4.7,0,5,Tuesday,0,11.4,276.00
3/5/2014,3925,24,5.1,0,4,Wednesday,0,11.45,277.00
3/6/2014,3592,19,8.5,0,4,Thursday,0,11.5,278.00
3/7/2014,3964,29,7.9,0,4,Friday,0,11.55,279.00
3/8/2014,4719,37,5.9,0,3,Saturday,1,11.6,280.00
3/9/2014,3590,32,6.3,0,2,Sunday,1,11.63333333,281.00
3/10/2014,5035,36,5.4,0.003,1,Monday,0,11.68333333,282.00
3/11/2014,7299,45,4.7,0,0,Tuesday,0,11.71666667,283.00
3/12/2014,4367,45,5.3,0.35,0,Wednesday,0,11.76666667,284.00
3/13/2014,3107,18,14.1,0,0,Thursday,0,11.81666667,285.00
3/14/2014,4619,27,5.5,0,0,Friday,0,11.85,286.00
3/15/2014,5406,40,9,0,0,Saturday,1,11.9,287.00
3/16/2014,2919,26,7.5,0,0,Sunday,1,11.95,288.00
3/17/2014,3714,22,8.1,0,0,Monday,0,12,289.00
3/18/2014,4828,27,7,0,0,Tuesday,0,12.05,290.00
3/19/2014,3929,36,7.2,0.92,0,Wednesday,0,12.1,291.00
3/20/2014,5665,39,8.1,0,0,Thursday,0,12.13333333,292.00
3/21/2014,6163,35,7.5,0,0,Friday,0,12.18333333,293.00
3/22/2014,5753,41,6.9,0,0,Saturday,1,12.23333333,294.00
3/23/2014,3341,30,7.4,0,0,Sunday,1,12.26666667,295.00
3/24/2014,4059,21,6.7,0,0,Monday,0,12.31666667,296.00
3/25/2014,4830,26,5.9,0,0,Tuesday,0,12.36666667,297.00
3/26/2014,4358,24,11.9,0,0,Wednesday,0,12.4,298.00
3/27/2014,5077,26,6.7,0,0,Thursday,0,12.45,299.00
3/28/2014,5521,46,5.3,0.04,0,Friday,0,12.48333333,300.00
3/29/2014,1309,45,10.8,1.81,0,Saturday,1,12.53333333,301.00
3/30/2014,2277,43,10.1,0.35,0,Sunday,1,12.58333333,302.00
3/31/2014,5032,39,8.3,0.16,0,Monday,0,12.61666667,303.00
4/1/2014,7182,39,4.7,0,0,Tuesday,0,12.66666667,304.00
4/2/2014,6774,43,1.9,0,0,Wednesday,0,12.71666667,305.00
4/3/2014,7695,43,3.7,0.07,0,Thursday,0,12.76666667,306.00
4/4/2014,3804,40,8.4,0.21,0,Friday,0,12.81666667,307.00
4/5/2014,5507,39,8.4,0,0,Saturday,1,12.86666667,308.00
4/6/2014,6067,37,4.2,0,0,Sunday,1,12.9,309.00
4/7/2014,4316,41,6.1,0.52,0,Monday,0,12.95,310.00
4/8/2014,6576,48,6.9,0.34,0,Tuesday,0,12.98333333,311.00
4/9/2014,7925,41,6.9,0,0,Wednesday,0,13.03333333,312.00
4/10/2014,8007,40,7,0,0,Thursday,0,13.08333333,313.00
4/11/2014,7837,52,5.9,0,0,Friday,0,13.11666667,314.00
4/12/2014,7987,49,4.3,0,0,Saturday,1,13.16666667,315.00
4/13/2014,7831,55,5.7,0,0,Sunday,1,13.2,316.00
4/14/2014,8362,59,7.4,0,0,Monday,0,13.25,317.00
4/15/2014,3080,51,8.8,0.71,0,Tuesday,0,13.28333333,318.00
4/16/2014,6131,32,7.6,0.05,0,Wednesday,0,13.33333333,319.00
4/17/2014,6705,35,7.8,0,0,Thursday,0,13.38333333,320.00
4/18/2014,6311,37,5.4,0,0,Friday,0,13.41666667,321.00
4/19/2014,7212,43,5.5,0,0,Saturday,1,13.46666667,322.00
4/20/2014,5751,41,6.3,0,0,Sunday,1,13.5,323.00
4/21/2014,8136,43,4.2,0,0,Monday,0,13.55,324.00
4/22/2014,8226,53,5.5,0.01,0,Tuesday,0,13.58333333,325.00
4/23/2014,8124,44,9.4,0,0,Wednesday,0,13.63333333,326.00
4/24/2014,8519,38,8.6,0,0,Thursday,0,13.68333333,327.00
4/25/2014,8338,41,4.8,0.02,0,Friday,0,13.71666667,328.00
4/26/2014,6175,48,5.3,0.92,0,Saturday,1,13.76666667,329.00
4/27/2014,6822,44,5.9,0,0,Sunday,1,13.8,330.00
4/28/2014,8859,45,4.2,0,0,Monday,0,13.83333333,331.00
4/29/2014,5701,43,9,0.03,0,Tuesday,0,13.88333333,332.00
4/30/2014,906,44,8.2,4.97,0,Wednesday,0,13.91666667,333.00
5/1/2014,8320,59,4.5,0.12,0,Thursday,0,13.95,334.00
5/2/2014,9608,50,4.4,0.003,0,Friday,0,14,335.00
5/3/2014,7723,50,3.4,0.08,0,Saturday,1,14.03333333,336.00
5/4/2014,6502,47,8.2,0.02,0,Sunday,1,14.06666667,337.00
5/5/2014,9215,46,7.3,0,0,Monday,0,14.1,338.00
5/6/2014,9726,46,3.9,0,0,Tuesday,0,14.13333333,339.00
5/7/2014,9653,47,4,0,0,Wednesday,0,14.18333333,340.00
5/8/2014,5161,53,4.5,0.41,0,Thursday,0,14.21666667,341.00
5/9/2014,6657,58,3.1,0.04,0,Friday,0,14.25,342.00
5/10/2014,6416,63,4.5,0.37,0,Saturday,1,14.28333333,343.00
5/11/2014,8555,56,3.2,0.03,0,Sunday,1,14.31666667,344.00
5/12/2014,9473,62,1.8,0,0,Monday,0,14.35,345.00
5/13/2014,9792,55,7.1,0,0,Tuesday,0,14.38333333,346.00
5/14/2014,8878,54,4.7,0.01,0,Wednesday,0,14.41666667,347.00
5/15/2014,7662,62,5.3,0.15,0,Thursday,0,14.45,348.00
5/16/2014,5302,63,6.4,1.54,0,Friday,0,14.48333333,349.00
5/17/2014,8938,52,5,0,0,Saturday,1,14.51666667,350.00
5/18/2014,8292,48,5.7,0,0,Sunday,1,14.55,351.00
5/19/2014,9527,48,4.6,0,0,Monday,0,14.58333333,352.00
5/20/2014,10706,53,3.1,0,0,Tuesday,0,14.61666667,353.00
5/21/2014,10473,57,2.5,0,0,Wednesday,0,14.63333333,354.00
5/22/2014,7430,59,3.2,0.24,0,Thursday,0,14.66666667,355.00
5/23/2014,7375,58,4.3,0.91,0,Friday,0,14.7,356.00
5/24/2014,5090,57,3.6,0.4,0,Saturday,1,14.71666667,357.00
5/25/2014,7736,58,1.9,0,0,Sunday,1,14.73333333,358.00
5/26/2014,8256,60,4.9,0,0,Monday,0,14.76666667,359.00
5/27/2014,10030,65,4.2,0.003,0,Tuesday,0,14.8,360.00
5/28/2014,8999,53,7.7,0,0,Wednesday,0,14.81666667,361.00
5/29/2014,10199,50,4.3,0,0,Thursday,0,14.85,362.00
5/30/2014,10462,55,2.4,0.003,0,Friday,0,14.85,363.00
5/31/2014,8622,55,5.9,0.05,0,Saturday,1,14.88333333,364.00
6/1/2014,9559,53,3.6,0,0,Sunday,1,14.9,365.00
6/2/2014,10383,59,4.4,0,0,Monday,0,14.93333333,366.00
6/3/2014,9097,66,4,0.12,0,Tuesday,0,14.93333333,367.00
6/4/2014,10733,65,3.6,0,0,Wednesday,0,14.95,368.00
6/5/2014,7182,62,5.5,0.87,0,Thursday,0,14.98333333,369.00
6/6/2014,11298,57,4.5,0,0,Friday,0,14.98333333,370.00
6/7/2014,9073,60,2.8,0,0,Saturday,1,15,371.00
6/8/2014,8934,63,2.8,0,0,Sunday,1,15,372.00
6/9/2014,5854,63,4.2,1.6,0,Monday,0,15.03333333,373.00
6/10/2014,10471,67,3.4,0,0,Tuesday,0,15.05,374.00
6/11/2014,9311,61,7.1,0.02,0,Wednesday,0,15.05,375.00
6/12/2014,8688,63,5.5,0.07,0,Thursday,0,15.06666667,376.00
6/13/2014,5509,67,3.5,1.28,0,Friday,0,15.06666667,377.00
